6	-0.2091
7	-0.1673
8	-0.1795
9	-0.266
10	-0.2118
6	0.3267
7	0.3924
8	0.2687
9	0.7029
10	0.3491
6	1645.0
7	1644.0
8	1640.0
9	1642.0
10	1639.0
6	0.1175
7	0.2251
8	0.08928
9	0.4369
10	0.1373
6	-0.0916
7	0.05776
8	-0.09018
9	0.171
10	-0.07453
6	-0.3007
7	-0.1096
8	-0.2696
9	-0.09502
10	-0.2863
6	-0.5099
7	-0.2769
8	-0.4491
9	-0.361
10	-0.4981
6	-0.719
7	-0.4443
8	-0.6286
9	-0.627
10	-0.7099
6	0.1175
7	0.2251
8	0.08928
9	0.4369
10	0.1373
6	-0.0916
7	0.05776
8	-0.09018
9	0.171
10	-0.07453
6	-0.3007
7	-0.1096
8	-0.2696
9	-0.09502
10	-0.2863
6	-0.5099
7	-0.2769
8	-0.4491
9	-0.361
10	-0.4981
6	-0.719
7	-0.4443
8	-0.6286
9	-0.627
10	-0.7099
6	-1.149
7	-1.257
8	-1.014
9	-1.439
10	-1.298
6	-1.164
7	-1.164
8	-0.7842
9	-1.269
10	-1.512
6	-0.9152
7	-1.585
8	-1.366
9	-1.57
10	-0.8756
6	-1.105
7	-1.524
8	-0.9678
9	-1.368
10	-0.9128
6	4.676
7	3.052
8	2.189
9	3.191
10	1.755
6	-1.417
7	-1.354
8	-0.8922
9	-1.427
10	-0.8939
6	-4.802
7	-1.869
8	-1.932
9	-2.157
10	-1.987
6	1.953
7	3.341
8	3.972
9	1.588
10	1.276
6	2.78
7	1.868
8	1.687
9	2.007
10	3.444
6	-5.592
7	-3.117
8	-2.524
9	-2.172
10	-3.039
6	-0.2522
7	-0.7285
8	-0.5179
9	-0.2818
10	-0.4828
6	2.698
7	2.317
8	3.054
9	2.37
10	1.542
6	3.021
7	1.402
8	3.866
9	1.419
10	2.063
6	-0.1969
7	-0.5964
8	-0.3601
9	-0.3063
10	-0.3724
6	1.082
7	0.8376
8	1.115
9	0.6005
10	1.391
6	-0.2852
7	-0.2514
8	-0.2728
9	-0.3268
10	-0.01795
6	-1.23
7	-1.051
8	-1.252
9	-1.17
10	-0.9657
6	-0.1815
7	-0.6344
8	-0.4124
9	-0.818
10	-0.1395
6	-0.1373
7	-0.485
8	-0.5462
9	-0.7025
10	-0.5627
6	2.071
7	2.533
8	2.877
9	5.637
10	1.59
6	-0.7433
7	-0.6049
8	-0.6876
9	-0.6497
10	-0.7157
6	2.115
7	4.262
8	2.316
9	2.036
10	1.996
6	-0.8358
7	-0.948
8	-1.084
9	-0.9063
10	-0.5507
6	0.2451
7	-0.5622
8	-0.2866
9	-0.2907
10	-0.1388
6	-1.699
7	-2.357
8	-1.618
9	-3.416
10	-1.21
6	-0.09666
7	-0.5787
8	0.06191
9	0.04581
10	0.05438
6	-0.2973
7	-0.1538
8	-0.1195
9	-0.369
10	-0.1746
6	-0.1927
7	-0.3806
8	0.2259
9	-0.5203
10	0.2535
6	-0.02569
7	-0.5352
8	0.1879
9	0.01638
10	-0.109
6	-0.2857
7	-0.1329
8	-0.3462
9	-0.0152
10	-0.2762
6	2.248
7	2.45
8	2.286
9	1.968
10	3.165
6	3.863
7	1.887
8	3.108
9	4.19
10	6.074
6	1.531
7	1.28
8	1.426
9	1.537
10	1.316
6	-0.2962
7	-0.7118
8	-0.6869
9	-0.971
10	-0.6628
6	-1.238
7	-1.999
8	-2.803
9	-1.368
10	-0.8974
6	-5.269
7	-1.585
8	-1.649
9	-2.434
10	-1.436
6	-0.0515
7	0.1106
8	0.1012
9	-0.1544
10	-0.129
6	-1.613
7	-2.262
8	-1.633
9	-1.549
10	-2.294
6	4.596
7	4.327
8	5.698
9	1.869
10	3.357
6	-3.788
7	-6.137
8	-3.157
9	-1.56
10	-1.012
6	2.259
7	3.304
8	3.986
9	2.401
10	2.218
6	0.04887
7	0.3175
8	0.4899
9	0.6067
10	0.513
6	4.033
7	2.739
8	3.125
9	4.174
10	2.88
6	3.594
7	2.781
8	2.124
9	5.13
10	3.692
6	-0.4915
7	-0.3491
8	-0.3999
9	-0.1161
10	-0.596
6	-3.115
7	-3.391
8	-2.963
9	-1.993
10	-2.274
6	-2.939
7	-2.924
8	-1.522
9	-2.517
10	-3.564
6	-3.619
7	-1.802
8	-2.323
9	-5.046
10	-2.095
6	-5.264
7	-1.827
8	-2.69
9	-3.962
10	-2.992
6	-2.129
7	-2.863
8	-1.573
9	-3.174
10	-4.095
6	-1.392
7	-3.443
8	-1.625
9	-2.443
10	-1.444
6	-0.9025
7	-1.169
8	-1.176
9	-1.453
10	-0.9896
6	-0.7285
7	-1.206
8	-1.263
9	-0.8662
10	-1.123
6	-0.5454
7	-0.5791
8	-0.5681
9	-0.2284
10	0.07378
6	-1.437
7	-2.67
8	-3.386
9	-1.816
10	-1.35
6	-0.3722
7	-0.6287
8	0.08029
9	-0.3824
10	0.00631
6	-0.4769
7	-0.4213
8	-0.09236
9	-0.2388
10	0.01133
6	2.222
7	5.414
8	2.835
9	2.36
10	1.874
6	-0.02601
7	-0.4073
8	-0.2877
9	-0.4587
10	-0.03191
6	0.01304
7	-0.2267
8	0.01788
9	-0.4584
10	-0.5501
6	0.08987
7	-0.06017
8	0.03035
9	-0.09873
10	0.005902
6	-1.601
7	-1.944
8	-2.001
9	-4.167
10	-5.319
6	-0.09349
7	0.05459
8	-0.3872
9	-0.1029
10	0.01132
6	-0.8369
7	-1.128
8	-0.9133
9	-1.193
10	-1.031
6	-0.9626
7	-0.6495
8	-0.4951
9	-1.067
10	-0.9556
6	5.282
7	5.864
8	3.094
9	1.619
10	2.161
6	0.8372
7	0.3753
8	0.4639
9	0.6876
10	0.7472
6	-0.9091
7	-0.8647
8	-0.7229
9	-1.017
10	-0.6845
6	2.713
7	2.898
8	1.741
9	2.126
10	1.999
6	2.135
7	3.693
8	5.75
9	1.868
10	3.717
6	-2.531
7	-3.574
8	-1.161
9	-1.726
10	-1.15
6	-0.8475
7	-1.001
8	-0.4331
9	-1.002
10	-0.8202
6	5.057
7	1.931
8	5.268
9	2.939
10	4.404
6	-1.123
7	-2.134
8	-4.442
9	-2.634
10	-1.513
6	-1.495
7	-2.636
8	-3.367
9	-1.777
10	-2.113
6	4.139
7	5.054
8	1.969
9	1.807
10	2.134
6	3.511
7	5.074
8	2.799
9	4.71
10	3.898
6	2.462
7	1.947
8	6.142
9	3.48
10	2.739
6	1.747
7	1.409
8	1.548
9	1.448
10	1.28
6	3.956
7	3.077
8	2.345
9	3.387
10	4.766
6	3.193
7	2.751
8	3.896
9	2.331
10	5.735
6	4.125
7	2.167
8	3.444
9	2.666
10	2.417
6	5.876
7	2.675
8	3.916
9	2.29
10	2.632
6	-0.6174
7	-0.7396
8	-0.1698
9	-0.3205
10	-0.6539
6	-0.1283
7	-0.7467
8	-0.6097
9	-0.3447
10	-0.04811
6	-0.863
7	-1.381
8	-1.167
9	-1.66
10	-1.442
6	-0.8846
7	-1.355
8	-0.8668
9	-1.709
10	-1.307
6	-0.9651
7	-1.44
8	-1.127
9	-1.533
