6	-0.5
7	-0.4374
8	-0.868
9	-0.3732
10	0.797
6	-0.746
7	-0.1643
8	-0.7224
9	-1.06
10	0.2384
6	0.7968
7	-0.3323
8	0.9721
9	1.265
10	-0.8527
6	-2.754
7	-3.013
8	-2.149
9	-3.395
10	-4.318
6	-0.08453
7	0.5366
8	1.166
9	0.4646
10	-0.562
6	0.4098
7	0.1978
8	-0.4149
9	0.01233
10	-0.07943
6	0.4446
7	0.7957
8	0.2398
9	0.2589
10	1.023
6	1.172
7	0.7176
8	0.1759
9	0.4356
10	0.676
6	0.09926
7	-0.07468
8	-0.3048
9	-0.2508
10	0.3281
6	-0.5092
7	-0.3381
8	-0.2396
9	-0.239
10	-0.7584
6	1606.0
7	1594.0
8	1600.0
9	1599.0
10	1585.0
6	-0.0994
7	-0.1403
8	-0.6545
9	-0.2267
10	-0.8378
6	-0.06463
7	0.4577
8	1.807E-4
9	0.01982
10	0.2641
6	0.6631
7	0.3796
8	-0.06371
9	0.1965
10	-0.08239
6	-0.4099
7	-0.4127
8	-0.5444
9	-0.4898
10	-0.4303
6	-0.5092
7	-0.3381
8	-0.2396
9	-0.239
10	-0.7584
6	-1.345
7	-0.742
8	-2.245
9	-1.66
10	0.1976
6	0.2322
7	-0.312
8	0.1044
9	0.9112
10	0.2084
6	-2.591
7	-3.071
8	-3.08
9	-3.572
10	-3.603
6	-0.9945
7	-0.3135
8	-0.246
9	-0.3984
10	-0.1953
6	-1.009
7	-0.7754
8	-1.108
9	-0.6122
10	0.03862
6	-1.337
7	-0.6193
8	-0.7608
9	-1.232
10	-0.4953
6	-0.9345
7	-1.074
8	-0.5913
9	-1.137
10	-0.06457
6	-1.342
7	-1.026
8	-0.485
9	-0.6129
10	-0.3384
6	-1.213
7	-0.9238
8	-0.5843
9	-1.049
10	-0.5665
6	4.512
7	3.088
8	2.959
9	1.826
10	3.409
6	-1.085
7	-1.095
8	-0.2875
9	-0.7314
10	-0.3308
6	-3.537
7	-1.171
8	-3.946
9	-3.418
10	-0.8747
6	1.557
7	4.022
8	3.236
9	4.506
10	3.628
6	1.539
7	2.872
8	3.191
9	1.827
10	4.244
6	-5.092
7	-2.11
8	-1.385
9	-2.049
10	-1.026
6	-0.4002
7	-0.5691
8	-0.4948
9	-0.1712
10	-0.8087
6	1.969
7	2.732
8	2.403
9	1.388
10	1.646
6	6.425
7	1.108
8	3.985
9	2.356
10	1.184
6	-0.03494
7	-0.7735
8	-0.248
9	-0.3146
10	-0.8088
6	1.081
7	0.4664
8	1.2
9	0.9419
10	0.5854
6	-0.6346
7	-0.3739
8	-0.5324
9	-0.7733
10	-0.7233
6	-0.9914
7	-1.422
8	-1.208
9	-1.259
10	-1.076
6	-0.608
7	-0.6441
8	-0.6117
9	-0.2393
10	-0.5651
6	-0.1719
7	-0.3679
8	-0.5079
9	-0.2763
10	-0.9401
6	2.988
7	1.099
8	5.717
9	1.902
10	3.266
6	-1.456
7	-1.349
8	-1.258
9	-1.282
10	-1.036
6	2.446
7	2.237
8	3.637
9	1.325
10	2.088
6	-1.92
7	-1.31
8	-0.8958
9	-1.492
10	-1.4
6	-1.376
7	-0.8712
8	-0.4893
9	-0.5545
10	-0.2863
6	-4.333
7	-4.523
8	-5.01
9	-2.904
10	-2.368
6	-0.9584
7	-0.6939
8	-0.2713
9	-0.9057
10	-0.7089
6	-1.409
7	-0.4095
8	-0.3899
9	-0.5186
10	-0.2575
6	-1.312
7	-0.664
8	-0.4412
9	-0.6507
10	-0.04579
6	-1.139
7	-0.8439
8	-0.1812
9	-0.3569
10	-0.495
6	-1.278
7	-0.7124
8	-0.1763
9	-0.9056
10	-0.6733
6	1.761
7	4.952
8	2.888
9	3.053
10	2.725
6	1.964
7	2.028
8	2.142
9	3.774
10	1.956
6	1.39
7	1.773
8	1.262
9	1.407
10	1.077
6	-0.5
7	-0.7516
8	-0.4513
9	-0.6043
10	-0.6655
6	-1.465
7	-1.718
8	-1.087
9	-3.079
10	-3.443
6	-1.307
7	-2.625
8	-2.672
9	-1.726
10	-4.359
6	0.3191
7	0.4614
8	0.00732
9	-0.009393
10	-0.05315
6	-1.482
7	-1.379
8	-4.315
9	-1.645
10	-1.56
6	3.136
7	2.019
8	3.303
9	2.523
10	2.164
6	-2.695
7	-1.823
8	-2.367
9	-3.044
10	-1.856
6	2.284
7	4.967
8	3.41
9	1.611
10	2.656
6	-0.2151
7	0.3637
8	-0.09494
9	0.003273
10	0.6321
6	4.026
7	2.332
8	3.632
9	2.414
10	2.674
6	4.047
7	2.319
8	2.356
9	2.623
10	3.092
6	-0.7592
7	-0.7373
8	-1.12
9	-0.953
10	-0.5911
6	-2.288
7	-4.34
8	-2.107
9	-2.027
10	-1.371
6	-2.993
7	-1.654
8	-2.371
9	-1.514
10	-1.116
6	-2.76
7	-5.815
8	-1.956
9	-1.427
10	-1.129
6	-2.539
7	-1.358
8	-3.998
9	-1.864
10	-2.765
6	-4.082
7	-2.532
8	-1.022
9	-1.824
10	-1.385
6	-1.603
7	-3.663
8	-2.266
9	-2.644
10	-2.792
6	-0.8107
7	-1.351
8	-0.9366
9	-0.9406
10	-1.791
6	-0.8683
7	-1.18
8	-1.312
9	-1.478
10	-1.241
6	-0.7216
7	-0.4809
8	-0.3446
9	-0.1959
10	-0.6446
6	-3.972
7	-2.683
8	-3.055
9	-2.239
10	-3.195
6	-0.56
7	-0.7708
8	-0.5243
9	-0.8219
10	-1.001
6	-0.2766
7	-0.4386
8	-0.3281
9	-0.4541
10	-0.9457
6	1.352
7	1.331
8	3.478
9	2.011
10	1.77
6	-0.5478
7	-0.3696
8	-0.1917
9	-0.544
10	-0.5825
6	-0.2079
7	-0.3663
8	-0.3003
9	-0.4968
10	-0.7837
6	-1.058
7	-0.5979
8	-0.1606
9	-0.3472
10	-0.4063
6	-2.43
7	-3.664
8	-1.628
9	-1.893
10	-1.959
6	-0.9115
7	-0.5941
8	-0.322
9	-1.015
10	-0.1716
6	-1.819
7	-1.15
8	-1.29
9	-1.671
10	-0.95
6	-1.811
7	-1.38
8	-1.136
9	-1.593
10	-1.04
6	0.6682
7	1.477
8	2.211
9	2.046
10	5.122
6	-0.286
7	-0.1509
8	0.05836
9	-0.04451
10	0.06453
6	-2.043
7	-0.9566
8	-1.121
9	-1.155
10	-1.367
6	1.678
7	1.979
8	2.507
9	1.601
10	3.548
6	2.214
7	1.384
8	3.86
9	1.147
10	3.447
6	-3.254
7	-2.111
8	-1.166
9	-3.612
10	-2.85
6	-0.6198
7	-0.2406
8	-0.5335
9	-0.3606
10	-0.4469
6	3.891
7	4.172
8	4.593
9	2.557
10	2.286
6	-3.128
7	-4.482
8	-0.9245
9	-1.293
10	-1.957
6	-1.231
7	-2.564
8	-3.003
9	-3.113
10	-1.213
6	3.41
7	3.525
8	2.458
9	2.237
10	1.887
6	2.672
7	4.154
8	2.196
9	3.275
10	2.062
6	3.844
7	2.149
8	2.501
9	2.978
10	3.684
6	1.047
7	1.765
8	1.695
9	1.092
10	1.218
6	3.335
7	2.394
8	3.481
9	2.588
10	2.051
6	2.194
7	3.87
8	2.584
9	1.824
10	2.409
6	3.608
7	3.512
8	2.408
9	2.027
10	3.545
6	1.8
7	4.918
8	2.142
9	1.578
10	2.288
6	-0.7552
7	-0.4404
8	-1.067
9	-0.9733
10	-0.09405
6	-0.8957
7	-0.2129
8	-0.9579
9	-0.6075
10	-0.0926
6	-0.9816
7	-0.7387
8	-0.3833
9	-0.3252
10	0.06716
6	-0.5051
7	-1.066
8	0.15
9	-0.6373
10	0.182
6	-0.7776
7	-0.5684
8	0.07514
9	-0.7041
10	0.293
6	-0.629
7	-1.125
8	-0.2342
9	-0.3728
10	0.2601
6	-0.7701
7	-1.065
8	-0.3329
9	-0.3844
10	0.1397
6	4.64
7	4.723
8	2.8
9	1.944
10	1.977
6	-0.6922
7	-1.089
8	-0.9671
9	-0.6211
10	-0.8213
6	0.04538
7	-0.9952
8	-0.4595
9	-0.1191
10	-0.2087
6	0.1056
7	-0.8254
8	0.1386
9	-0.09085
10	-0.227
6	-0.6291
7	-1.238
8	-0.8768
9	-0.632
10	-0.772
6	-1.019
7	-1.444
8	-0.7629
9	-1.007
10	-0.7591
6	0.1302
7	-0.4803
8	0.04843
9	0.02237
10	-0.4873
6	0.03706
7	-0.4275
8	-0.3245
9	0.001693
10	-0.2474
6	-1.126
7	-1.59
8	-1.014
9	-0.9828
10	-0.8359
6	-0.3321
7	-0.8149
8	0.1634
9	-0.09431
10	-0.3438
6	-0.9125
7	-0.9927
8	0.0438
9	-0.5222
10	0.04763
6	2.333
7	1.158
8	3.173
9	3.804
10	2.055
6	-0.7896
7	-0.8077
8	0.2215
9	-0.5537
10	-0.2868
6	0.5486
7	0.8698
8	1.35
9	1.202
10	1.068
6	-1.205
7	-0.8108
8	0.125
9	-0.09221
10	0.2897
6	0.3519
7	-0.1093
8	0.7077
9	0.2499
10	0.2143
6	0.185
7	-0.006582
8	0.2023
9	0.3966
10	0.1228
6	-0.3492
7	-0.361
8	-0.427
9	-0.546
10	-0.6565
6	-1.587
7	-1.033
8	-0.7539
9	-1.439
10	-1.299
6	-0.1229
7	0.4706
8	0.1329
9	0.414
10	0.6194
6	-1.224
7	-4.718
8	-3.225
9	-1.107
10	-1.171
6	0.1623
7	0.1866
8	0.263
9	0.09937
10	0.5287
6	-1.547
7	-3.088
8	-1.799
9	-1.64
10	-1.944
6	-2.337
7	-1.861
8	-3.396
9	-0.7277
10	-2.529
6	-5.139
7	-1.961
8	-1.903
9	-1.731
10	-3.855
6	-0.6974
7	-0.9173
8	-0.6991
9	-0.9016
10	0.1461
6	-0.5142
7	-0.5036
8	-0.5579
9	-0.4293
10	0.2625
6	-1.409
7	-2.494
8	-2.383
9	-4.014
10	-1.951
6	-0.6811
7	-0.6994
8	-0.8547
9	-0.2173
10	-0.2874
6	-1.202
7	-2.047
8	-1.079
9	-2.257
10	-1.637
6	-0.376
7	-0.5202
8	-0.869
9	-0.2585
10	-0.1857
6	0.1708
7	-0.1062
8	0.4085
9	0.06876
10	0.3668
6	0.1145
7	-0.161
8	0.03046
9	0.1428
10	0.9256
6	-0.2241
7	-0.311
8	-0.2761
9	-0.8416
10	-0.3042
6	-2.833
7	-1.74
8	-3.214
9	-1.41
10	-2.118
6	-1.28
7	-1.363
8	-0.2632
9	-1.539
10	-0.4142
6	1.262
7	1.215
8	1.204
9	0.6742
10	2.1
6	1.169
7	0.5812
8	1.555
9	0.4368
10	1.89
6	3.635
7	3.288
8	2.733
9	1.311
10	2.223
6	0.8701
7	1.202
8	1.692
9	0.9706
10	2.007
6	0.8974
7	0.5491
8	1.118
9	0.7464
10	0.4611
6	-0.5301
7	-1.414
8	-0.2826
9	-1.119
10	-0.8547
6	2.529
7	3.775
8	2.018
9	1.659
10	2.586
6	1.513
7	1.449
8	1.493
9	1.21
10	1.33
6	-0.05577
7	-1.015
8	-0.7739
9	-0.6474
10	-0.432
6	1.054
7	0.4392
8	1.025
9	0.6258
10	0.432
6	1.126
7	0.2003
8	1.127
9	0.7407
10	0.9629
6	2.086
7	1.975
8	3.937
9	1.663
10	1.223
6	2.02
7	1.788
8	1.955
9	4.016
10	3.124
6	3.787
7	1.267
8	4.333
9	0.913
10	3.049
6	2.638
7	1.64
8	3.613
9	0.7737
10	1.548
6	-2.422
7	-2.481
8	-2.0
9	-4.502
10	-2.228
6	3.079
7	1.699
8	2.348
9	1.259
10	1.921
6	0.805
7	2.762
8	2.874
9	1.782
10	1.823
6	1.093
7	0.7862
8	4.221
9	0.8258
10	1.611
6	0.42
7	0.6849
8	0.6652
9	0.022
10	0.9416
6	-0.7379
7	0.01227
8	0.3829
9	-0.5424
10	0.5486
6	-0.3855
7	-0.2895
8	0.1084
9	-0.6549
10	0.4335
6	-0.09386
7	-0.5219
8	0.1304
9	-0.1772
10	0.7109
6	-1.207
7	-0.9226
8	-0.3142
9	-0.9714
10	-0.5687
6	-0.778
7	-0.9438
8	-0.364
9	-0.818
10	-0.3282
6	-1.252
7	-1.812
8	-1.08
9	-3.128
10	-1.846
6	-1.369
7	-3.567
8	-1.743
9	-1.954
10	-1.59
6	-1.416
7	-1.528
8	-2.234
9	-4.495
10	-1.841
6	-2.635
7	-2.369
8	-1.287
9	-1.609
10	-2.74
6	2.655
7	2.453
8	3.455
9	1.388
10	1.839
6	2.934
7	2.933
8	2.755
9	1.712
10	2.125
6	2.444
7	2.962
8	3.074
9	2.006
10	2.295
6	1.724
7	5.636
8	2.108
9	1.902
10	2.51
6	-1.733
7	-2.337
8	-1.136
9	-1.709
10	-3.66
6	-1.689
7	-1.986
8	-2.39
9	-4.01
10	-5.098
6	-0.7998
7	-0.9295
8	-1.104
9	-1.074
10	-0.6243
6	-2.02
7	-1.632
8	-3.48
9	-1.764
10	-2.581
6	-2.042
7	-3.462
8	-4.562
9	-2.47
10	-1.179
6	-0.8368
7	-1.295
8	-1.002
9	-1.125
10	-0.5948
6	-1.913
7	-3.647
8	-2.623
9	-2.655
10	-5.803
6	-0.8186
7	-0.7755
8	-0.896
9	-1.009
10	-0.2044
6	-1.653
7	-2.524
8	-2.332
9	-2.033
10	-0.8397
6	-0.7524
7	-0.9907
8	-1.165
9	-1.355
10	-0.2215
6	-2.927
7	-2.255
8	-2.544
9	-2.882
10	-3.571
6	0.1686
7	-0.158
8	0.9189
9	-0.02629
10	0.602
6	-1.451
7	-1.272
8	-0.8612
9	-1.452
10	-2.329
6	1.316
7	1.244
8	2.243
9	1.57
10	1.868
6	-0.287
7	-0.3548
8	0.2619
9	-0.1331
10	0.4857
6	-2.161
7	-3.332
8	-4.489
9	-1.315
10	-2.104
6	0.2574
7	0.06791
8	0.6898
9	0.5194
10	0.241
6	-0.3832
7	-0.4333
8	-0.399
9	0.1303
10	-0.4672
6	0.1871
7	-0.3084
8	0.7301
9	0.7142
10	0.3482
6	-1.466
7	-4.135
8	-1.598
9	-3.526
10	-3.329
6	0.2353
7	-0.1629
8	0.593
9	0.5547
10	0.2162
6	-0.7059
7	-1.695
8	-0.6772
9	-1.051
10	-1.112
6	-1.142
7	-1.162
8	-0.4106
9	-0.5922
10	-1.526
6	-0.2204
7	-0.7168
8	-0.3797
9	0.2545
10	-0.3109
6	-0.7475
7	-1.051
8	-0.8272
9	-0.7685
10	-1.279
6	-0.1722
7	-1.018
8	0.04445
9	-0.3354
10	-0.2686
6	0.3728
7	0.8242
8	1.396
9	1.212
